config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0564,Random_50M_150M,14,608,12,6,48,32,1152,35.4700,627.00,28.19,1.5010,0.0801,0.2668,0.4920,0.1868,0.4005,8.7602,35.7,35.7,0,1900.8,3.759,
RND_0565,Random_50M_150M,26,544,6,2,32,16,1408,27.4800,930.00,36.39,2.0581,0.1831,0.3195,0.6355,0.1364,0.6576,8.7727,35.1,36.4,0,1900.8,3.751,
RND_0566,Random_50M_150M,21,640,6,3,32,16,2080,22.5100,1213.00,44.42,2.5902,0.0750,0.3435,0.5867,0.2685,0.8897,21.7333,35.4,35.7,0,1900.8,3.756,
RND_0567,Random_50M_150M,15,416,2,2,16,64,1696,45.7200,496.00,21.87,1.1740,0.0772,0.2777,0.8291,0.2005,0.3260,7.3560,36.1,36.1,0,1900.8,3.754,
RND_0568,Random_50M_150M,27,544,4,4,16,48,928,32.8400,758.00,30.45,1.7020,0.0734,0.2666,0.3963,0.1931,0.4537,10.2726,36.1,36.1,0,1900.8,3.748,
RND_0569,Random_50M_150M,19,544,12,4,48,32,736,38.6500,536.00,25.87,1.3381,0.1151,0.2841,0.6026,0.1690,0.3801,7.0678,35.7,36.1,0,1900.8,3.758,
RND_0570,Random_50M_150M,15,576,4,4,16,64,2176,9.6100,669.00,104.06,3.8948,0.0748,0.4642,0.7014,0.3894,1.8079,47.3959,36.1,35.7,0,1900.8,3.749,
RND_0571,Random_50M_150M,8,480,4,1,32,32,2464,45.5900,411.00,21.93,1.0910,0.0550,0.2584,0.3266,0.2035,0.2819,6.9363,35.7,35.4,0,1900.8,3.745,
RND_0572,Random_50M_150M,14,352,8,2,64,64,1824,25.7900,770.00,38.77,1.9720,0.2669,0.5294,0.8155,0.2624,1.0439,16.1719,32.7,35.7,0,1900.8,4.401,
RND_0573,Random_50M_150M,21,544,1,1,48,32,960,26.8200,779.00,37.29,1.9349,0.2066,0.4743,0.7120,0.2677,0.9178,16.1879,35.4,35.4,0,1900.8,4.403,
RND_0574,Random_50M_150M,12,576,1,1,48,16,1408,23.4100,939.00,42.72,2.2632,0.2475,0.4722,0.7877,0.2247,1.0688,15.8941,34.7,35.4,0,1900.8,4.401,
RND_0575,Random_50M_150M,23,576,16,16,48,48,1824,10.6800,2487.00,93.63,5.3896,0.2249,0.5986,0.8526,0.3737,3.2262,62.9467,35.4,35.4,0,1900.8,4.380,
RND_0576,Random_50M_150M,26,480,4,2,16,64,2368,12.9600,1920.00,77.16,4.3120,0.2688,0.5720,0.8773,0.3032,2.4665,40.8558,35.7,36.4,0,1900.8,4.390,
RND_0577,Random_50M_150M,19,608,1,1,16,32,3072,12.7200,2087.00,78.62,4.5241,0.2333,0.5620,1.0472,0.3287,2.5426,46.4673,35.1,36.4,0,1900.8,4.385,
RND_0578,Random_50M_150M,11,640,4,2,64,64,1216,9.4200,546.00,106.16,3.8369,0.3437,0.5621,0.8254,0.2184,2.1566,26.1839,35.1,36.8,0,1900.8,4.381,
RND_0579,Random_50M_150M,21,576,12,3,16,16,1600,6.2800,1044.00,159.24,5.9803,0.2547,0.5934,0.8655,0.3387,3.5486,63.2998,36.4,36.4,0,1900.8,4.375,
RND_0580,Random_50M_150M,25,512,16,16,16,48,2080,10.9400,2311.00,91.41,5.1446,0.2447,0.6173,1.0576,0.3726,3.1756,59.8970,36.8,37.1,0,1900.8,4.372,
RND_0581,Random_50M_150M,23,384,6,2,64,16,1312,23.3100,844.00,42.90,2.1739,0.2149,0.5206,0.7320,0.3057,1.1317,20.7674,37.1,36.8,0,1900.8,4.373,
RND_0582,Random_50M_150M,25,384,16,1,32,64,2080,15.2900,1628.00,65.40,3.6555,0.2333,0.5946,0.7935,0.3612,2.1735,41.2651,37.1,37.5,0,1900.8,4.368,
RND_0583,Random_50M_150M,23,640,1,1,64,16,1088,16.5600,1606.00,60.39,3.4780,0.2710,0.4925,0.8001,0.2214,1.7128,24.0669,36.8,37.1,0,1900.8,4.362,
RND_0584,Random_50M_150M,6,640,2,2,32,16,3392,25.5100,790.00,39.20,2.0052,0.2936,0.6157,0.7417,0.3221,1.2345,20.1825,36.4,37.8,0,1900.8,4.360,
RND_0585,Random_50M_150M,26,480,2,2,16,48,2496,13.4500,1971.00,74.35,4.2758,0.2632,0.5991,0.9721,0.3358,2.5616,44.8757,37.1,38.1,0,1900.8,4.357,
RND_0586,Random_50M_150M,11,512,6,1,64,32,2784,22.5600,1124.00,44.33,2.4981,0.2946,0.5233,0.9625,0.2287,1.3073,17.8499,37.8,37.5,0,1900.8,4.356,
RND_0587,Random_50M_150M,10,576,2,1,32,48,2016,24.7400,755.00,40.42,2.0080,0.2411,0.4261,0.6725,0.1850,0.8556,11.6112,37.5,37.8,0,1900.8,4.355,
RND_0588,Random_50M_150M,12,576,6,6,16,64,2368,7.2000,888.00,138.89,5.1936,0.2758,0.6030,1.0711,0.3273,3.1319,53.1144,37.5,38.1,0,1900.8,4.353,
RND_0589,Random_50M_150M,19,608,1,1,64,32,2752,13.6900,1965.00,73.05,4.2294,0.2596,0.5619,0.9799,0.3023,2.3764,39.9570,37.8,38.5,0,1900.8,4.339,
RND_0590,Random_50M_150M,22,448,16,16,64,16,2144,12.4700,1843.00,80.19,4.3290,0.2670,0.6254,0.8924,0.3583,2.7073,48.4766,37.8,38.5,0,1900.8,4.340,
RND_0591,Random_50M_150M,14,448,4,1,32,64,2304,8.4900,704.00,117.79,4.3554,0.2549,0.6180,0.8635,0.3631,2.6916,49.4198,37.5,38.1,0,1900.8,4.339,
RND_0592,Random_50M_150M,11,640,6,3,48,64,2816,6.0400,1010.00,165.56,6.1425,0.2330,0.6207,0.8476,0.3877,3.8124,74.4152,37.5,38.1,0,1900.8,4.335,
RND_0593,Random_50M_150M,21,512,12,6,32,64,1280,6.7200,1010.00,148.81,5.6231,0.2803,0.6278,0.8030,0.3475,3.5300,61.0611,38.1,38.5,0,1900.8,4.331,
RND_0594,Random_50M_150M,23,480,8,2,64,48,576,25.8500,747.00,38.68,1.9462,0.2590,0.6485,0.8984,0.3894,1.2621,23.6846,38.1,37.8,0,1900.8,4.329,
RND_0595,Random_50M_150M,24,512,6,2,32,32,1056,21.3600,1019.00,46.82,2.4703,0.2982,0.5340,0.8336,0.2357,1.3191,18.1971,38.8,39.2,0,1900.8,4.322,
RND_0596,Random_50M_150M,20,384,4,4,48,48,1984,7.6200,787.00,131.23,4.8552,0.2610,0.6164,0.8541,0.3554,2.9928,53.9211,39.2,38.5,0,1900.8,4.320,
RND_0597,Random_50M_150M,26,448,6,1,64,48,1408,17.2500,1246.00,57.97,3.0431,0.2661,0.5642,0.8895,0.2981,1.7169,28.3515,38.5,37.8,0,1900.8,4.313,
RND_0598,Random_50M_150M,13,608,4,4,64,64,1664,21.8500,1007.00,45.77,2.4258,0.2840,0.4722,0.7406,0.1882,1.1455,14.2678,38.1,38.5,0,1900.8,4.315,
RND_0599,Random_50M_150M,12,608,1,1,48,64,2272,20.3800,1087.00,49.07,2.6081,0.2460,0.4988,0.7675,0.2527,1.3009,20.5993,38.5,39.2,0,1900.8,4.309,
RND_0600,Random_50M_150M,26,416,16,16,16,48,928,18.2200,1188.00,54.88,2.8894,0.2497,0.5610,0.8329,0.3113,1.6211,28.1113,38.5,39.2,0,1900.8,4.307,
RND_0601,Random_50M_150M,23,544,8,4,64,48,928,17.2700,1134.00,57.90,2.9290,0.2452,0.5306,0.9314,0.2855,1.5543,26.1298,38.1,38.5,0,1900.8,4.303,
RND_0602,Random_50M_150M,15,512,6,2,32,32,1984,7.9700,765.00,125.47,4.6546,0.2567,0.5927,0.8058,0.3361,2.7589,48.8838,39.2,39.2,0,1900.8,4.297,
RND_0603,Random_50M_150M,22,416,1,1,16,16,1344,19.4600,1189.00,51.39,2.7820,0.2907,0.5428,0.9289,0.2521,1.5100,21.9158,38.8,39.2,0,1900.8,4.296,
RND_0604,Random_50M_150M,21,416,4,4,64,48,2272,15.9300,1360.00,62.77,3.3060,0.3195,0.6021,0.9982,0.2826,1.9907,29.1989,39.2,38.1,0,1900.8,4.294,
RND_0605,Random_50M_150M,15,448,12,3,64,16,1056,28.6800,631.00,34.87,1.7119,0.2846,0.4570,0.6784,0.1724,0.7823,9.2247,38.8,39.2,0,1900.8,4.284,
RND_0606,Random_50M_150M,15,512,16,2,48,16,2560,6.1700,1055.00,162.07,6.0793,0.2317,0.6183,0.8727,0.3866,3.7590,73.4493,38.8,39.2,0,1900.8,4.283,
RND_0607,Random_50M_150M,20,512,4,4,64,32,1888,14.4600,1737.00,69.16,3.8808,0.2665,0.5991,0.9830,0.3326,2.3251,40.3378,38.8,38.8,0,1900.8,4.280,
RND_0608,Random_50M_150M,13,544,16,16,48,16,992,22.6900,777.00,44.07,2.1432,0.2325,0.4527,0.7035,0.2202,0.9702,14.7473,38.1,39.5,0,1900.8,4.276,
RND_0609,Random_50M_150M,19,576,6,3,16,16,1216,20.5300,967.00,48.71,2.4770,0.2723,0.4873,0.7110,0.2149,1.2069,16.6377,38.8,39.5,0,1900.8,4.269,
RND_0610,Random_50M_150M,12,416,16,16,16,32,1824,21.8300,752.00,45.81,2.1721,0.2521,0.4959,0.7245,0.2438,1.0771,16.5500,39.5,39.5,0,1900.8,4.261,
RND_0611,Random_50M_150M,21,640,4,1,48,16,1792,5.5100,1171.00,181.49,6.7971,0.2883,0.6118,0.8869,0.3234,4.1582,68.7026,38.1,39.8,0,1900.8,4.263,
RND_0612,Random_50M_150M,21,416,1,1,64,64,1888,20.8100,1128.00,48.05,2.6177,0.2715,0.5757,0.8590,0.3042,1.5071,24.8868,38.5,38.8,0,1900.8,4.266,
RND_0613,Random_50M_150M,15,640,12,4,16,32,2144,18.0900,1405.00,55.28,3.1187,0.2593,0.5265,0.7699,0.2671,1.6419,26.0331,39.2,38.5,0,1900.8,4.255,
RND_0614,Random_50M_150M,28,416,4,2,48,32,704,26.8900,677.00,37.19,1.8298,0.2754,0.5184,0.8238,0.2429,0.9485,13.8910,38.1,38.8,0,1900.8,4.256,
RND_0615,Random_50M_150M,23,576,8,8,16,48,1888,13.4200,1851.00,74.52,4.1610,0.2597,0.5873,1.0183,0.3276,2.4439,42.5994,38.8,39.2,0,1900.8,4.243,
RND_0616,Random_50M_150M,12,480,16,2,48,64,1696,23.7400,1001.00,42.12,2.3068,0.2932,0.4981,0.8711,0.2049,1.1491,14.7702,38.8,38.8,0,1900.8,4.239,
RND_0617,Random_50M_150M,27,512,8,2,16,64,2240,4.4600,1579.00,224.22,8.5297,0.3278,0.6481,0.8466,0.3204,5.5282,85.3911,39.2,39.2,0,1900.8,4.235,
RND_0618,Random_50M_150M,18,384,16,2,64,32,1536,8.7200,827.00,114.68,4.3820,0.2763,0.6302,0.8513,0.3539,2.7616,48.4609,39.2,39.5,0,1900.8,4.233,
RND_0619,Random_50M_150M,13,480,4,4,64,64,1376,25.5800,669.00,39.09,1.8809,0.5056,0.6103,0.8558,0.1047,1.1479,6.1515,38.5,39.5,0,1900.8,4.229,
RND_0620,Random_50M_150M,13,544,1,1,16,32,2016,24.9200,881.00,40.13,2.1250,0.2551,0.4400,0.6642,0.1849,0.9350,12.2795,38.8,39.8,0,1900.8,4.225,
RND_0621,Random_50M_150M,8,544,1,1,16,16,1856,26.5400,790.00,37.68,1.9580,0.2905,0.4618,0.7261,0.1713,0.9042,10.4818,38.5,40.5,0,1900.8,4.216,
RND_0622,Random_50M_150M,22,480,12,1,32,16,2368,14.7100,1632.00,67.98,3.7394,0.2936,0.5746,0.9424,0.2810,2.1486,32.8309,39.2,39.5,0,1900.8,4.220,
RND_0623,Random_50M_150M,24,352,12,12,32,64,1888,14.9100,1463.00,67.07,3.5421,0.2859,0.5972,0.8806,0.3113,2.1155,34.4588,38.5,39.8,0,1900.8,4.208,
RND_0624,Random_50M_150M,27,448,8,1,16,48,1600,6.4600,1045.00,154.80,5.8438,0.5094,0.6489,0.9032,0.1396,3.7922,25.4872,39.5,39.5,0,1900.8,4.196,
RND_0625,Random_50M_150M,28,448,1,1,32,32,1920,15.2900,1529.00,65.40,3.5565,0.2391,0.5814,0.9049,0.3424,2.0678,38.0504,39.2,39.8,0,1900.8,4.202,
RND_0626,Random_50M_150M,17,640,1,1,16,32,1984,19.0200,1444.00,52.58,3.0739,0.2722,0.4948,0.7781,0.2226,1.5209,21.3798,39.5,39.5,0,1900.8,4.190,
RND_0627,Random_50M_150M,21,608,4,4,32,48,1920,15.0300,1675.00,66.53,3.7375,0.2877,0.5423,0.8187,0.2546,2.0268,29.7372,38.8,39.2,0,1900.8,4.189,
RND_0628,Random_50M_150M,13,512,2,1,48,48,1760,25.9200,789.00,38.58,1.9850,0.2838,0.4659,0.8169,0.1821,0.9247,11.2946,39.2,39.5,0,1900.8,4.182,
RND_0629,Random_50M_150M,16,544,2,2,48,16,1664,23.0500,932.00,43.38,2.2769,0.2508,0.4933,0.7114,0.2425,1.1232,17.2553,39.8,38.8,0,1900.8,4.180,
RND_0630,Random_50M_150M,13,448,16,4,16,48,1984,8.9500,705.00,111.73,4.1687,0.2991,0.6228,0.8545,0.3237,2.5964,42.1708,39.2,38.8,0,1900.8,4.170,
RND_0631,Random_50M_150M,14,608,8,2,64,48,2400,16.5200,1479.00,60.53,3.3555,0.2506,0.5144,0.7672,0.2638,1.7260,27.6603,39.5,39.5,0,1900.8,4.172,
RND_0632,Random_50M_150M,6,576,12,3,16,16,2368,11.5100,634.00,86.88,3.3273,0.4395,0.6586,1.1145,0.2191,2.1915,22.7846,39.2,40.2,0,1900.8,4.168,
RND_0633,Random_50M_150M,21,576,12,12,64,48,1088,5.4400,1219.00,183.82,6.9175,0.2347,0.6313,0.9951,0.3966,4.3668,85.7313,38.8,38.5,0,1900.8,4.157,
RND_0634,Random_50M_150M,23,480,4,2,64,48,1600,17.3700,1316.00,57.57,3.1007,0.2742,0.5286,0.7722,0.2545,1.6391,24.6578,39.8,40.2,0,1900.8,4.157,
RND_0635,Random_50M_150M,22,416,4,2,48,64,928,26.5000,682.00,37.74,1.8518,0.2860,0.4930,0.7010,0.2070,0.9130,11.9791,39.2,39.8,0,1900.8,4.153,
RND_0636,Random_50M_150M,13,576,6,3,48,48,704,30.0400,551.00,33.29,1.5830,0.2779,0.4351,0.6991,0.1572,0.6888,7.7785,39.5,38.8,0,1900.8,4.150,
RND_0637,Random_50M_150M,9,608,1,1,64,64,3232,21.1300,1150.00,47.33,2.6171,0.2212,0.5379,0.9456,0.3167,1.4078,25.9042,38.5,38.8,0,1900.8,4.145,
RND_0638,Random_50M_150M,15,448,6,3,48,48,1440,25.2200,769.00,39.65,1.9982,0.2683,0.4624,0.6874,0.1941,0.9240,12.1176,39.8,38.8,0,1900.8,4.141,
RND_0639,Random_50M_150M,15,640,12,1,32,32,864,23.9400,731.00,41.77,2.0259,0.2765,0.4144,0.5798,0.1379,0.8395,8.7291,39.5,39.5,0,1900.8,4.133,
RND_0640,Random_50M_150M,12,384,16,1,64,48,1952,23.7700,763.00,42.07,2.0672,0.2805,0.5393,0.8479,0.2588,1.1149,16.7209,38.8,38.8,0,1900.8,4.134,
RND_0641,Random_50M_150M,28,480,8,8,64,32,928,15.5700,1290.00,64.23,3.2810,0.2556,0.5439,0.8615,0.2882,1.7844,29.5520,39.5,39.2,0,1900.8,4.126,
RND_0642,Random_50M_150M,26,576,12,2,32,16,864,18.2700,1041.00,54.73,2.7378,0.2912,0.5031,0.6630,0.2119,1.3773,18.1269,39.2,40.2,0,1900.8,4.115,
RND_0643,Random_50M_150M,25,576,6,2,32,48,1664,14.9400,1658.00,66.93,3.7330,0.2343,0.5500,0.9445,0.3157,2.0530,36.8224,38.5,39.2,0,1900.8,4.108,
RND_0644,Random_50M_150M,10,480,16,8,32,48,1984,22.3000,844.00,44.84,2.2341,0.4783,0.5454,0.8698,0.0671,1.2185,4.6820,38.5,39.5,0,1900.8,4.112,
RND_0645,Random_50M_150M,8,576,2,2,64,32,3008,8.6600,737.00,115.47,4.3167,0.3134,0.5915,0.8335,0.2782,2.5535,37.5257,38.8,39.8,0,1900.8,4.089,
RND_0646,Random_50M_150M,26,608,2,1,48,16,1312,17.1300,1343.00,58.38,3.1527,0.2785,0.5190,0.7721,0.2405,1.6361,23.6907,39.8,39.8,0,1900.8,4.102,
RND_0647,Random_50M_150M,5,576,6,6,32,48,2688,31.3800,575.00,31.87,1.5629,0.2663,0.4375,0.7143,0.1712,0.6837,8.3619,39.8,39.2,0,1900.8,4.098,
RND_0648,Random_50M_150M,7,544,1,1,48,48,2944,22.8400,991.00,43.78,2.3483,0.2840,0.4734,0.7583,0.1893,1.1116,13.8928,39.5,38.8,0,1900.8,4.090,
RND_0649,Random_50M_150M,22,320,12,6,32,64,1408,9.2100,818.00,108.58,4.1839,0.2830,0.6428,0.8084,0.3598,2.6896,47.0427,38.8,39.5,0,1900.8,4.084,
RND_0650,Random_50M_150M,24,608,4,4,64,64,992,16.9400,1240.00,59.03,3.0700,0.2650,0.5139,0.7065,0.2489,1.5777,23.8824,39.2,38.8,0,1900.8,4.082,
RND_0651,Random_50M_150M,25,448,12,12,64,16,1856,5.0700,1351.00,197.24,7.4654,0.3014,0.6450,0.8737,0.3436,4.8151,80.1549,38.8,39.8,0,1900.8,4.079,
RND_0652,Random_50M_150M,25,576,8,8,32,32,832,6.8700,890.00,145.56,5.4024,0.3038,0.6002,0.8734,0.2963,3.2422,50.0284,39.8,39.5,0,1900.8,4.072,
RND_0653,Random_50M_150M,18,576,1,1,32,16,2304,13.3000,2106.00,75.19,4.4368,0.2891,0.5632,0.9237,0.2741,2.4986,37.9986,38.8,39.2,0,1900.8,4.066,
RND_0655,Random_50M_150M,14,576,12,12,32,16,1600,7.1900,913.00,139.08,5.2245,0.2562,0.5873,0.7824,0.3311,3.0685,54.0623,36.1,37.5,0,1900.8,4.061,
RND_0656,Random_50M_150M,24,576,16,4,32,32,1472,5.5500,1282.00,180.18,6.8676,0.4741,0.6129,0.8553,0.1389,4.2094,29.8075,38.5,38.1,0,1900.8,4.042,
RND_0657,Random_50M_150M,13,480,12,3,32,32,1312,26.8900,671.00,37.19,1.8238,0.2864,0.4276,0.6889,0.1412,0.7799,8.0505,38.1,38.5,0,1900.8,4.051,
RND_0658,Random_50M_150M,28,416,4,2,64,48,1408,17.8700,1224.00,55.96,2.9588,0.3229,0.5514,0.8651,0.2286,1.6316,21.1348,38.1,38.8,0,1900.8,4.040,
RND_0659,Random_50M_150M,18,416,6,2,64,48,1120,27.3600,731.00,36.55,1.8640,0.2693,0.4722,0.6707,0.2029,0.8803,11.8195,38.8,38.5,0,1900.8,4.038,
RND_0660,Random_50M_150M,22,640,8,2,16,16,2400,11.9800,2168.00,83.47,4.7556,0.2676,0.5759,1.0334,0.3083,2.7388,45.8126,38.5,38.5,0,1900.8,4.031,
RND_0661,Random_50M_150M,21,384,6,3,48,64,1632,17.5800,1057.00,56.88,2.8204,0.2583,0.5895,1.0327,0.3311,1.6625,29.1824,38.8,38.8,0,1900.8,4.020,
RND_0662,Random_50M_150M,6,512,4,1,32,32,2816,11.8500,426.00,84.39,3.0420,0.2841,0.5619,0.8968,0.2777,1.7093,26.4021,38.5,38.1,0,1900.8,4.024,
RND_0663,Random_50M_150M,25,512,2,2,16,48,2048,14.9800,1662.00,66.76,3.7314,0.2253,0.5661,0.8944,0.3408,2.1124,39.7424,38.1,39.2,0,1900.8,4.021,
RND_0664,Random_50M_150M,16,608,12,4,16,16,2496,15.6700,1593.00,63.82,3.5713,0.2388,0.5304,0.7319,0.2916,1.8942,32.5468,38.8,39.8,0,1900.8,4.013,
RND_0666,Random_50M_150M,25,384,4,1,48,64,928,27.7800,761.00,36.00,1.8769,0.2574,0.5281,0.7786,0.2707,0.9911,15.8759,38.5,39.5,0,1900.8,4.002,
RND_0667,Random_50M_150M,9,512,4,4,16,64,1696,31.0600,521.00,32.20,1.5191,0.2768,0.4247,0.5587,0.1479,0.6451,7.0188,38.8,38.8,0,1900.8,4.003,
RND_0668,Random_50M_150M,10,480,6,2,64,32,2464,25.0600,792.00,39.90,2.0290,0.2612,0.4579,0.6613,0.1966,0.9290,12.4681,38.5,38.5,0,1900.8,3.999,
RND_0669,Random_50M_150M,9,640,1,1,32,16,1184,27.2200,677.00,36.74,1.8159,0.2373,0.3945,0.5785,0.1572,0.7163,8.9195,38.5,38.5,0,1900.8,3.995,
RND_0670,Random_50M_150M,8,544,16,4,16,48,1824,27.7800,665.00,36.00,1.7809,0.2823,0.4181,0.7317,0.1359,0.7447,7.5615,38.5,38.5,0,1900.8,3.994,
RND_0671,Random_50M_150M,16,448,6,3,16,32,1760,20.3500,850.00,49.14,2.3733,0.2612,0.4936,0.7148,0.2324,1.1715,17.2331,39.2,38.8,0,1900.8,3.987,
RND_0672,Random_50M_150M,20,480,16,2,48,16,1760,16.5700,1303.00,60.35,3.1739,0.2376,0.5456,0.8874,0.3080,1.7317,30.5454,37.8,39.2,0,1900.8,3.981,
RND_0673,Random_50M_150M,24,512,8,4,64,48,2400,10.3200,2166.00,96.90,5.1699,0.2688,0.6218,1.0274,0.3530,3.2145,57.0248,39.2,39.8,0,1900.8,3.974,
RND_0674,Random_50M_150M,12,480,16,2,16,32,2400,23.0100,976.00,43.46,2.3232,0.2773,0.5003,0.6939,0.2229,1.1623,16.1858,39.2,38.8,0,1900.8,3.974,
RND_0675,Random_50M_150M,19,480,12,12,48,64,1408,16.6200,1410.00,60.17,3.2752,0.2487,0.5367,0.7857,0.2880,1.7580,29.4779,38.5,39.2,0,1900.8,3.964,
RND_0676,Random_50M_150M,18,512,6,3,48,64,1312,19.0400,968.00,52.52,2.5962,0.2503,0.5022,0.7708,0.2518,1.3037,20.4319,38.5,40.2,0,1900.8,3.961,
RND_0677,Random_50M_150M,22,448,4,4,64,16,928,23.3600,710.00,42.81,2.0371,0.2824,0.4847,0.7732,0.2023,0.9873,12.8764,39.5,38.8,0,1900.8,3.957,
RND_0678,Random_50M_150M,17,640,16,8,48,16,2112,5.0300,1448.00,198.81,7.6110,0.2496,0.6299,0.8775,0.3803,4.7945,90.4599,39.2,39.8,0,1900.8,3.955,
RND_0679,Random_50M_150M,23,544,4,1,64,64,672,23.4700,815.00,42.61,2.1358,0.2917,0.4587,0.7102,0.1670,0.9796,11.1475,39.2,39.2,0,1900.8,3.938,
RND_0680,Random_50M_150M,28,576,8,8,32,32,1664,4.5600,1525.00,219.30,8.3232,0.2974,0.6332,0.8187,0.3358,5.2705,87.3413,39.8,39.2,0,1900.8,3.938,
RND_0682,Random_50M_150M,8,608,12,2,48,64,3168,19.5600,1112.00,51.12,2.6969,0.2253,0.5052,0.7737,0.2799,1.3625,23.5897,39.5,39.8,0,1900.8,3.937,
RND_0683,Random_50M_150M,17,544,4,4,16,48,1184,25.4500,816.00,39.29,2.0341,0.2817,0.4670,0.7551,0.1853,0.9498,11.7764,39.2,38.5,0,1900.8,3.931,
RND_0684,Random_50M_150M,22,480,6,1,32,32,2464,14.2400,1682.00,70.22,3.8590,0.2450,0.5905,1.1203,0.3455,2.2787,41.6697,38.8,39.8,0,1900.8,3.926,
RND_0685,Random_50M_150M,25,416,2,2,16,16,2016,15.9000,1307.00,62.89,3.2567,0.2527,0.5875,0.9761,0.3349,1.9134,34.0782,39.5,39.8,0,1900.8,3.926,
RND_0687,Random_50M_150M,22,512,16,1,48,64,1408,6.0900,1153.00,164.20,6.2433,0.2739,0.6261,1.0641,0.3522,3.9088,68.7209,39.5,39.8,0,1900.8,3.917,
RND_0688,Random_50M_150M,27,608,1,1,16,32,1376,17.3000,1443.00,57.80,3.2349,0.2961,0.4960,0.8016,0.1999,1.6045,20.2058,39.8,39.8,0,1900.8,3.913,
RND_0689,Random_50M_150M,16,480,6,2,64,64,1216,23.9400,784.00,41.77,2.0789,0.2754,0.5041,0.7785,0.2288,1.0481,14.8627,39.8,39.2,0,1900.8,3.908,
RND_0690,Random_50M_150M,15,608,4,2,48,16,2784,16.3000,1579.00,61.35,3.4808,0.2658,0.5145,0.7601,0.2487,1.7907,27.0473,39.2,39.8,0,1900.8,3.903,
RND_0691,Random_50M_150M,20,384,2,2,32,64,1248,26.5400,677.00,37.68,1.8450,0.2702,0.4784,0.6474,0.2082,0.8827,12.0050,38.8,39.2,0,1900.8,3.900,
RND_0692,Random_50M_150M,23,416,8,4,48,48,1920,16.4500,1388.00,60.79,3.2725,0.2879,0.5709,0.8694,0.2830,1.8683,28.9425,39.5,39.8,0,1900.8,3.900,
RND_0693,Random_50M_150M,21,544,16,1,16,16,2816,12.9900,2103.00,76.98,4.4895,0.2941,0.5957,0.8813,0.3016,2.6742,42.3105,39.8,39.8,0,1900.8,3.892,
RND_0694,Random_50M_150M,13,576,2,2,32,16,3104,17.6500,1427.00,56.66,3.1834,0.2265,0.5165,0.7673,0.2900,1.6443,28.8509,39.2,39.5,0,1900.8,3.889,
RND_0695,Random_50M_150M,4,640,4,1,32,32,2656,32.3600,450.00,30.90,1.4080,0.2459,0.3919,0.5430,0.1460,0.5518,6.4244,39.8,39.5,0,1900.8,3.882,
RND_0696,Random_50M_150M,17,416,12,12,64,64,1472,19.1100,1154.00,52.33,2.7762,0.2529,0.5336,0.8056,0.2808,1.4815,24.3581,38.8,39.5,0,1900.8,3.874,
